timestamp_utc,severity,category,description,source
2021-11-02 07:33:35,MEDIUM,Authentication,failed authentication from 198.18.0.3,failed login records
2021-11-02 08:35:49,MEDIUM,Authentication,failed authentication from 198.18.0.3,failed login records
2021-11-02 08:51:54,MEDIUM,Authentication,failed authentication from 198.18.7.83,failed login records
2021-11-02 08:55:56,MEDIUM,Authentication,failed authentication from 198.18.0.18,failed login records
2021-11-02 08:56:05,MEDIUM,Authentication,failed authentication from 198.18.0.18,failed login records
2021-11-02 08:56:14,MEDIUM,Authentication,failed authentication from 198.18.0.18,failed login records
2021-11-02 08:56:23,MEDIUM,Authentication,failed authentication from 198.18.0.18,failed login records
2021-11-02 09:35:57,MEDIUM,Authentication,failed authentication from 198.18.2.88,failed login records
2021-11-02 09:36:38,MEDIUM,Authentication,failed authentication from 198.18.2.88,failed login records
2021-11-02 09:37:18,MEDIUM,Authentication,failed authentication from 198.18.2.88,failed login records
2021-11-02 09:38:11,MEDIUM,Authentication,failed authentication from 198.18.0.3,failed login records
2021-11-02 09:39:00,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 09:52:43,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 09:59:31,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 10:06:28,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 10:13:18,MEDIUM,Authentication,failed authentication from 198.18.2.159,failed login records
2021-11-02 10:13:23,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 10:20:13,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 10:27:03,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 10:33:51,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 10:40:45,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 10:42:51,MEDIUM,Authentication,failed authentication from 198.18.0.11,failed login records
2021-11-02 10:47:44,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 10:54:45,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 11:01:41,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 11:08:38,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 11:15:35,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 11:20:21,MEDIUM,Authentication,failed authentication from 198.18.2.159,failed login records
2021-11-02 11:22:33,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 11:29:32,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 11:36:29,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 11:43:31,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 11:50:27,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 11:55:55,MEDIUM,Authentication,failed authentication from 198.18.2.164,failed login records
2021-11-02 11:56:05,MEDIUM,Authentication,failed authentication from 198.18.2.164,failed login records
2021-11-02 11:57:20,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 12:04:15,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 12:05:59,MEDIUM,Authentication,failed authentication from 198.18.0.3,failed login records
2021-11-02 12:11:12,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 12:13:35,MEDIUM,Authentication,failed authentication from 198.18.0.13,failed login records
2021-11-02 12:14:42,MEDIUM,Authentication,failed authentication from 198.18.0.13,failed login records
2021-11-02 12:15:51,MEDIUM,Authentication,failed authentication from 198.18.0.13,failed login records
2021-11-02 12:16:57,MEDIUM,Authentication,failed authentication from 198.18.0.13,failed login records
2021-11-02 12:18:04,MEDIUM,Authentication,failed authentication from 198.18.0.13,failed login records
2021-11-02 12:18:07,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 12:19:10,MEDIUM,Authentication,failed authentication from 198.18.0.13,failed login records
2021-11-02 12:20:15,MEDIUM,Authentication,failed authentication from 198.18.0.13,failed login records
2021-11-02 12:21:22,MEDIUM,Authentication,failed authentication from 198.18.0.13,failed login records
2021-11-02 12:22:28,MEDIUM,Authentication,failed authentication from 198.18.0.13,failed login records
2021-11-02 12:24:57,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 12:31:58,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 12:35:07,MEDIUM,Authentication,failed authentication from 198.18.4.115,failed login records
2021-11-02 12:38:49,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 12:45:44,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 12:52:38,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 12:59:27,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 13:06:18,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 13:07:40,MEDIUM,Authentication,failed authentication from 198.18.0.3,failed login records
2021-11-02 13:13:04,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 13:19:52,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 13:26:44,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 13:33:34,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 13:40:26,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 13:47:16,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 13:54:03,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
2021-11-02 14:07:40,MEDIUM,Authentication,failed authentication from 198.18.3.56,failed login records
